date,open,high,low,close,volume
1992-06-19,1.1775,1.1775,1.1775,1.1775,600
1992-06-22,1.1775,1.1775,1.1407,1.1407,4200
1992-06-23,1.1775,1.1775,1.1775,1.1775,1800
1992-06-24,1.1407,1.1407,1.1407,1.1407,1500
1992-06-25,1.1598,1.1598,1.1407,1.1407,7500
1992-06-26,1.1407,1.1407,1.1407,1.1407,0
1992-06-29,1.1775,1.1775,1.1407,1.1775,15600
1992-06-30,1.1598,1.1775,1.1598,1.1775,82500
1992-07-01,1.1598,1.1598,1.1598,1.1598,6300
1992-07-02,1.1775,1.1775,1.1775,1.1775,900
1992-07-06,1.1775,1.2143,1.1598,1.1966,49200
1992-07-07,1.2143,1.2143,1.2143,1.2143,21300
1992-07-08,1.2511,1.2511,1.2511,1.2511,10500
1992-07-09,1.2879,1.2879,1.2143,1.2511,37200
1992-07-10,1.2879,1.2879,1.2687,1.2879,4500
1992-07-13,1.2879,1.3982,1.2879,1.3982,52500
1992-07-14,1.4350,1.4718,1.3806,1.4159,118800
1992-07-15,1.3806,1.4159,1.3614,1.3614,51300
1992-07-16,1.3614,1.3614,1.3614,1.3614,3000
1992-07-17,1.2879,1.2879,1.2879,1.2879,5100
1992-07-20,1.2511,1.3614,1.2511,1.2879,8700
1992-07-21,1.2879,1.3614,1.2879,1.3614,8100
1992-07-22,1.3247,1.3614,1.2879,1.2879,18300
1992-07-23,1.3247,1.3247,1.3247,1.3247,900
1992-07-24,1.3614,1.3614,1.3614,1.3614,1200
1992-07-27,1.3247,1.3247,1.2879,1.3247,8100
1992-07-28,1.3247,1.3247,1.3247,1.3247,0
1992-07-29,1.2511,1.3614,1.2511,1.3438,298800
1992-07-30,1.3247,1.3614,1.3247,1.3247,20100
1992-07-31,1.3438,1.3438,1.3438,1.3438,42600
1992-08-03,1.3614,1.3806,1.3614,1.3806,74700
1992-08-04,1.3438,1.3438,1.3247,1.3247,88800
1992-08-05,1.3247,1.3247,1.3055,1.3055,3900
1992-08-06,1.2511,1.2511,1.2511,1.2511,1500
1992-08-07,1.2511,1.2511,1.2511,1.2511,2400
1992-08-10,1.2879,1.3247,1.2879,1.3247,18300
1992-08-11,1.2687,1.2879,1.2511,1.2879,6900
1992-08-12,1.2511,1.2687,1.2511,1.2687,5700
1992-08-13,1.2687,1.2687,1.2687,1.2687,0
1992-08-14,1.2511,1.2511,1.2511,1.2511,3000
1992-08-17,1.3055,1.3055,1.2687,1.2879,45000
1992-08-18,1.3247,1.3247,1.3247,1.3247,3000
1992-08-19,1.2879,1.2879,1.2687,1.2687,10200
1992-08-20,1.2687,1.3055,1.2687,1.3055,8700
1992-08-21,1.2687,1.3055,1.2687,1.2687,5400
1992-08-24,1.2511,1.2511,1.2511,1.2511,3000
1992-08-25,1.2511,1.3055,1.2511,1.3055,19500
1992-08-26,1.3055,1.3055,1.2879,1.2879,6300
1992-08-27,1.2879,1.2879,1.2879,1.2879,3000
1992-08-28,1.3438,1.3438,1.3055,1.3438,3300
1992-08-31,1.3055,1.3438,1.3055,1.3247,6000
1992-09-01,1.3247,1.3247,1.3247,1.3247,0
1992-09-02,1.3247,1.3982,1.2879,1.3614,137100
1992-09-03,1.3982,1.4159,1.3614,1.3614,27300
1992-09-04,1.4350,1.4350,1.3614,1.3614,16500
1992-09-08,1.3982,1.5822,1.3982,1.5454,199200
1992-09-09,1.5086,1.5454,1.4350,1.5086,133200
1992-09-10,1.5454,1.5646,1.5086,1.5646,9900
1992-09-11,1.4718,1.5278,1.4718,1.4718,4800
1992-09-14,1.4718,1.5646,1.4718,1.4718,6600
1992-09-15,1.5646,1.5646,1.4718,1.5086,21300
1992-09-16,1.5454,1.5454,1.5086,1.5086,2100
1992-09-17,1.5278,1.5278,1.5086,1.5086,3000
1992-09-18,1.5086,1.5086,1.4895,1.5086,20100
1992-09-21,1.5454,1.5454,1.5086,1.5454,16500
1992-09-22,1.5086,1.5646,1.5086,1.5086,10200
1992-09-23,1.5086,1.5086,1.5086,1.5086,3000
1992-09-24,1.5646,1.5646,1.5454,1.5646,7500
1992-09-25,1.5086,1.5454,1.4895,1.5086,40500
1992-09-28,1.5086,1.5086,1.5086,1.5086,0
1992-09-29,1.5086,1.5086,1.5086,1.5086,0
1992-09-30,1.5646,1.5646,1.5086,1.5646,6900
1992-10-01,1.4718,1.5646,1.4718,1.5278,2700
1992-10-02,1.5646,1.5646,1.5086,1.5086,3300
1992-10-05,1.4718,1.5454,1.4718,1.4718,14400
1992-10-06,1.5822,1.5822,1.4718,1.4718,9600
1992-10-07,1.4718,1.4718,1.4718,1.4718,0
1992-10-08,1.4718,1.4718,1.4718,1.4718,0
1992-10-09,1.4718,1.5822,1.4718,1.4718,16500
1992-10-12,1.4718,1.4718,1.4718,1.4718,0
1992-10-13,1.5646,1.5646,1.4718,1.4718,900
1992-10-14,1.4718,1.4718,1.4718,1.4718,3000
1992-10-15,1.4718,1.5454,1.4718,1.5086,23100
1992-10-16,1.5454,1.5454,1.4718,1.5454,12300
1992-10-19,1.5454,1.5454,1.5454,1.5454,0
1992-10-20,1.4527,1.5822,1.4527,1.5278,45600
1992-10-21,1.5822,1.6558,1.5454,1.5822,48600
1992-10-22,1.6367,1.6558,1.5822,1.6190,53400
1992-10-23,1.6190,1.6558,1.5646,1.6558,519600
1992-10-26,1.6367,1.7471,1.5999,1.6926,68400
1992-10-27,1.7662,1.7839,1.6926,1.7662,74100
1992-10-28,1.7471,1.8030,1.7471,1.7662,24600
1992-10-29,1.8766,1.8766,1.7471,1.7471,22200
1992-10-30,1.7662,1.7662,1.7471,1.7471,4500
1992-11-02,1.7662,1.8030,1.7294,1.7662,24900
1992-11-03,1.6926,1.7839,1.6367,1.6926,124200
1992-11-04,1.6367,1.6749,1.6190,1.6190,21300
1992-11-05,1.6749,1.6749,1.6190,1.6558,27000
1992-11-06,1.6749,1.6749,1.6367,1.6749,360900
1992-11-09,1.7117,1.7117,1.7117,1.7117,6600
1992-11-10,1.6190,1.7117,1.6190,1.7117,71400
1992-11-11,1.6558,1.6558,1.6558,1.6558,300
1992-11-12,1.7117,1.7294,1.6926,1.7294,1800
1992-11-13,1.7294,1.7294,1.7294,1.7294,1500
1992-11-16,1.7471,1.7662,1.7294,1.7662,16800
1992-11-17,1.8030,1.8766,1.7294,1.8221,119700
1992-11-18,1.7662,1.8589,1.7662,1.8398,84600
1992-11-19,1.7839,1.8589,1.7839,1.8221,45300
1992-11-20,1.8398,1.8589,1.8398,1.8398,3300
1992-11-23,1.8398,1.8589,1.8398,1.8589,12000
1992-11-24,1.8398,1.8589,1.8398,1.8398,31200
1992-11-25,1.8398,1.8398,1.8398,1.8398,6000
1992-11-27,1.8398,1.8398,1.8221,1.8398,79800
1992-11-30,1.8398,1.8766,1.8221,1.8589,48600
1992-12-01,1.8766,1.8766,1.7662,1.8589,37500
1992-12-02,1.8030,1.8589,1.8030,1.8589,3300
1992-12-03,1.8398,2.0974,1.8030,2.0606,286500
1992-12-04,2.1518,2.2445,2.0238,2.1710,36000
1992-12-07,2.1518,2.2813,2.1342,2.2269,114900
1992-12-08,2.2269,2.2269,2.0974,2.0974,30300
1992-12-09,2.1342,2.1901,2.0782,2.0782,31200
1992-12-10,2.0606,2.1518,2.0606,2.0974,16200
1992-12-11,2.0606,2.1518,2.0606,2.1518,8400
1992-12-14,2.0974,2.0974,2.0238,2.0606,16200
1992-12-15,2.0606,2.0606,1.9134,2.0606,33300
1992-12-16,1.9134,1.9310,1.8398,1.9310,28800
1992-12-17,1.8398,1.9310,1.8398,1.9310,2700
1992-12-18,1.8398,1.8957,1.8398,1.8398,3000
1992-12-21,1.9310,1.9310,1.8766,1.8766,70200
1992-12-22,1.9310,1.9310,1.8766,1.9310,140700
1992-12-23,1.9310,1.9310,1.9134,1.9310,33900
1992-12-24,1.9870,2.0606,1.9134,2.0606,26700
1992-12-28,2.0606,2.0782,1.9502,2.0782,39900
1992-12-29,2.0782,2.1342,1.9502,2.1150,45300
1992-12-30,2.0606,2.1150,2.0606,2.0782,16500
1992-12-31,2.0782,2.2445,2.0782,2.2078,104400
1993-01-04,2.2078,2.2990,2.2078,2.2445,95100
1993-01-05,2.2990,2.5021,2.2445,2.4653,81000
1993-01-06,2.5757,2.6125,2.5021,2.5580,198000
1993-01-07,2.6125,2.6125,2.5021,2.5021,99600
1993-01-08,2.5021,2.5757,2.4653,2.5757,31200
1993-01-11,2.5389,2.5389,2.4285,2.5021,214500
1993-01-12,2.5389,2.5389,2.4285,2.4653,69300
1993-01-13,2.5389,2.5757,2.4653,2.5757,87900
1993-01-14,2.6125,2.6125,2.4653,2.5021,304500
1993-01-15,2.6125,2.6125,2.5389,2.5757,246900
1993-01-18,2.6125,2.6125,2.5389,2.5580,330900
1993-01-19,2.6493,2.6493,2.5580,2.6125,114000
1993-01-20,2.6493,2.6493,2.6125,2.6125,99600
1993-01-21,2.6493,2.6493,2.4285,2.5389,67500
1993-01-22,2.5389,2.5389,2.3549,2.3549,112800
1993-01-25,2.3181,2.5021,2.2990,2.5021,84300
1993-01-26,2.5757,2.5934,2.5021,2.5021,93900
1993-01-27,2.5757,2.5934,2.4845,2.4845,35400
1993-01-28,2.5757,2.5757,2.4653,2.4653,25200
1993-01-29,2.5389,2.5389,2.4653,2.5021,18600
1993-02-01,2.5757,2.6125,2.5021,2.5934,119100
1993-02-02,2.6125,2.6125,2.5580,2.5757,46200
1993-02-03,2.5580,2.6125,2.5021,2.6125,87300
1993-02-04,2.5389,2.6125,2.5389,2.5757,22500
1993-02-05,2.5389,2.6125,2.5389,2.5757,11700
1993-02-08,2.5021,2.6125,2.5021,2.5213,94200
1993-02-09,2.5021,2.5389,2.4285,2.4653,49800
1993-02-10,2.5021,2.7229,2.3917,2.7229,198600
1993-02-11,2.7229,2.7597,2.5757,2.7597,161700
1993-02-12,2.6861,2.7965,2.6861,2.7774,216600
1993-02-16,2.7774,2.8701,2.7229,2.8701,117300
1993-02-17,2.7597,2.8701,2.6302,2.6302,116400
1993-02-18,2.7229,2.7597,2.6493,2.7229,144600
1993-02-19,2.6493,2.6861,2.5757,2.6861,192000
1993-02-22,2.5757,2.5757,2.4285,2.5021,148500
1993-02-23,2.4285,2.5021,2.2078,2.3181,65700
1993-02-24,2.3549,2.3549,2.2445,2.3373,165900
1993-02-25,2.3917,2.5021,2.3917,2.4285,117900
1993-02-26,2.4285,2.6125,2.4285,2.5213,78600
1993-03-01,2.5757,2.7597,2.5021,2.7229,75900
1993-03-02,2.6861,2.7229,2.6493,2.7229,3900
1993-03-03,2.7229,2.7965,2.6493,2.7597,69000
1993-03-04,2.7965,2.9069,2.7229,2.7229,56100
1993-03-05,2.7052,2.8701,2.6493,2.8141,79500
1993-03-08,2.6861,2.8333,2.6861,2.7229,99300
1993-03-09,2.8333,2.8333,2.7229,2.7597,31200
1993-03-10,2.8333,2.9069,2.7229,2.8524,134100
1993-03-11,2.7965,2.9069,2.7965,2.9069,353100
1993-03-12,2.9069,2.9069,2.8333,2.8333,34200
1993-03-15,2.8333,3.0173,2.8333,2.9805,194700
1993-03-16,3.0173,3.0173,2.8333,2.9805,79200
1993-03-17,2.9437,2.9437,2.8701,2.9069,115500
1993-03-18,2.9245,2.9437,2.9069,2.9437,61800
1993-03-19,2.9437,2.9437,2.8701,2.9437,15900
1993-03-22,2.8701,2.9437,2.8333,2.8701,51900
1993-03-23,2.9069,2.9437,2.8701,2.8701,35100
1993-03-24,2.8701,2.9437,2.8333,2.8701,42000
1993-03-25,2.8333,2.8701,2.8333,2.8333,6900
1993-03-26,2.8524,2.8524,2.7229,2.7229,48300
1993-03-29,2.7597,2.7965,2.6861,2.7965,18600
1993-03-30,2.7229,2.7229,2.5757,2.6125,54300
1993-03-31,2.5389,2.7965,2.5021,2.7965,101100
1993-04-01,2.7965,2.7965,2.6861,2.7597,9900
1993-04-02,2.8333,2.8333,2.7229,2.7229,4200
1993-04-05,2.7229,2.7229,2.7229,2.7229,0
1993-04-06,2.6861,2.6861,2.6861,2.6861,1800
1993-04-07,2.7965,2.7965,2.7965,2.7965,2100
1993-04-08,2.7965,2.8333,2.6493,2.6493,36300
1993-04-12,2.7597,2.7597,2.6861,2.6861,51900
1993-04-13,2.6861,2.7597,2.6861,2.6861,20100
1993-04-14,2.7965,2.8524,2.7229,2.8141,120000
1993-04-15,2.8333,2.8333,2.7406,2.7965,98100
1993-04-16,2.7965,2.8333,2.7229,2.7965,31800
1993-04-19,2.7597,2.8333,2.7597,2.7965,28200
1993-04-20,2.8333,2.8333,2.6493,2.7229,28800
1993-04-21,2.7965,2.7965,2.6861,2.7229,116400
1993-04-22,2.7597,2.7597,2.6861,2.7229,10800
1993-04-23,2.7597,2.7597,2.7597,2.7597,51600
1993-04-26,2.7229,2.7229,2.7229,2.7229,60300
1993-04-27,2.6861,2.7597,2.6861,2.6861,16500
1993-04-28,2.6861,2.7229,2.5757,2.6493,23400
1993-04-29,2.5757,2.6125,2.5580,2.5580,2700
1993-04-30,2.6125,2.6125,2.5021,2.6125,13800
1993-05-03,2.6493,2.6861,2.5389,2.6493,19800
1993-05-04,2.6861,2.6861,2.6125,2.6125,14400
1993-05-05,2.7229,2.7229,2.6125,2.6125,6000
1993-05-06,2.6125,2.6861,2.5757,2.5757,8100
1993-05-07,2.5757,2.6125,2.5757,2.6125,4500
1993-05-10,2.6125,2.7229,2.6125,2.7229,93000
1993-05-11,2.8333,2.8333,2.6861,2.6861,30900
1993-05-12,2.7597,2.7597,2.6493,2.6493,22800
1993-05-13,2.5757,2.6493,2.5389,2.5389,18600
1993-05-14,2.5757,2.5757,2.4653,2.5389,33300
1993-05-17,2.5757,2.6861,2.5389,2.6125,190200
1993-05-18,2.5757,2.6493,2.5021,2.5389,81300
1993-05-19,2.5021,2.6493,2.4653,2.5757,148200
1993-05-20,2.5757,2.6493,2.5389,2.6125,31200
1993-05-21,2.6125,2.6125,2.5389,2.6125,3000
1993-05-24,2.6125,2.6125,2.5389,2.5757,32400
1993-05-25,2.5389,2.6125,2.5389,2.6125,3900
1993-05-26,2.6125,2.6125,2.6125,2.6125,0
1993-05-27,2.5757,2.6302,2.5757,2.5757,75600
1993-05-28,2.5757,2.6302,2.5757,2.6302,1500
1993-06-01,2.5757,2.6125,2.5021,2.5021,31800
1993-06-02,2.5389,2.5757,2.5021,2.5021,41100
1993-06-03,2.5021,2.5757,2.5021,2.5757,14700
1993-06-04,2.5757,2.5757,2.5757,2.5757,0
1993-06-07,2.5021,2.5757,2.4462,2.5021,20100
1993-06-08,2.4285,2.5021,2.4285,2.5021,2700
1993-06-09,2.5021,2.5021,2.3917,2.4653,18300
1993-06-10,2.3917,2.4653,2.2813,2.3181,66300
1993-06-11,2.2078,2.3181,2.2078,2.2078,32700
1993-06-14,2.2078,2.2813,2.1901,2.2078,67800
1993-06-15,2.3181,2.3181,2.1342,2.1342,160200
1993-06-16,2.0974,2.1710,1.8766,1.9870,153000
1993-06-17,1.9502,2.0238,1.9502,1.9870,86700
1993-06-18,2.0238,2.0974,1.9870,2.0974,171900
1993-06-21,2.3181,2.3917,2.2078,2.3549,186300
1993-06-22,2.3917,2.4285,2.3181,2.3917,62400
1993-06-23,2.4285,2.4285,2.2622,2.3373,115500
1993-06-24,2.2622,2.3373,2.2622,2.2990,7500
1993-06-25,2.3373,2.3373,2.2813,2.2990,11100
1993-06-28,2.3373,2.3373,2.2813,2.3181,54300
1993-06-29,2.3373,2.4285,2.3373,2.4285,25200
1993-06-30,2.4285,2.4285,2.4285,2.4285,5400
1993-07-01,2.3917,2.3917,2.3549,2.3549,7500
1993-07-02,2.4285,2.4285,2.3549,2.3549,13500
