date,open,high,low,close,volume
1986-09-19,0.0380,0.0386,0.0373,0.0386,680400
1986-09-22,0.0386,0.0399,0.0380,0.0392,9784800
1986-09-23,0.0392,0.0411,0.0392,0.0405,66970800
1986-09-24,0.0405,0.0411,0.0399,0.0399,8910000
1986-09-25,0.0399,0.0405,0.0386,0.0399,3207600
1986-09-26,0.0399,0.0399,0.0361,0.0361,4989600
1986-09-29,0.0361,0.0373,0.0348,0.0348,4503600
1986-09-30,0.0348,0.0367,0.0329,0.0361,29905200
1986-10-01,0.0361,0.0361,0.0348,0.0361,7030800
1986-10-02,0.0361,0.0361,0.0348,0.0354,37195200
1986-10-03,0.0354,0.0361,0.0348,0.0348,2462400
1986-10-06,0.0348,0.0361,0.0348,0.0354,874800
1986-10-07,0.0354,0.0380,0.0354,0.0380,8262000
1986-10-08,0.0380,0.0449,0.0380,0.0437,205513200
1986-10-09,0.0437,0.0487,0.0430,0.0462,132678000
1986-10-10,0.0462,0.0462,0.0443,0.0449,55242000
1986-10-13,0.0449,0.0449,0.0430,0.0449,10659600
1986-10-14,0.0449,0.0456,0.0443,0.0443,24008400
1986-10-15,0.0443,0.0468,0.0443,0.0456,20379600
1986-10-16,0.0456,0.0462,0.0456,0.0462,1393200
1986-10-17,0.0462,0.0468,0.0456,0.0462,18792000
1986-10-20,0.0462,0.0468,0.0456,0.0462,3175200
1986-10-21,0.0462,0.0462,0.0449,0.0456,7905600
1986-10-22,0.0456,0.0456,0.0449,0.0449,3045600
1986-10-23,0.0449,0.0456,0.0449,0.0449,16297200
1986-10-24,0.0449,0.0462,0.0449,0.0456,8359200
1986-10-27,0.0453,0.0453,0.0437,0.0443,6123600
1986-10-28,0.0443,0.0462,0.0437,0.0456,17366400
1986-10-29,0.0456,0.0462,0.0449,0.0449,1360800
1986-10-30,0.0449,0.0456,0.0449,0.0456,8294400
1986-10-31,0.0456,0.0456,0.0443,0.0456,6739200
1986-11-03,0.0449,0.0449,0.0443,0.0449,388800
1986-11-04,0.0449,0.0494,0.0449,0.0487,76852800
1986-11-05,0.0487,0.0519,0.0487,0.0494,122569200
1986-11-06,0.0494,0.0506,0.0481,0.0494,5022000
1986-11-07,0.0494,0.0500,0.0481,0.0500,42087600
1986-11-10,0.0500,0.0500,0.0494,0.0494,4860000
1986-11-11,0.0494,0.0525,0.0494,0.0513,74584800
1986-11-12,0.0513,0.0532,0.0506,0.0519,27669600
1986-11-13,0.0519,0.0519,0.0506,0.0506,14644800
1986-11-14,0.0506,0.0513,0.0494,0.0513,12668400
1986-11-17,0.0513,0.0513,0.0494,0.0506,4309200
1986-11-18,0.0506,0.0513,0.0487,0.0487,7160400
1986-11-19,0.0487,0.0494,0.0481,0.0481,12150000
1986-11-20,0.0481,0.0494,0.0481,0.0494,3175200
1986-11-21,0.0494,0.0513,0.0494,0.0513,7743600
1986-11-24,0.0513,0.0519,0.0500,0.0519,70146000
1986-11-25,0.0519,0.0557,0.0519,0.0547,42573600
1986-11-26,0.0547,0.0550,0.0544,0.0544,14256000
1986-11-28,0.0544,0.0550,0.0532,0.0544,8683200
1986-12-01,0.0544,0.0544,0.0513,0.0525,4536000
1986-12-02,0.0525,0.0525,0.0513,0.0513,7030800
1986-12-03,0.0513,0.0513,0.0494,0.0494,17269200
1986-12-04,0.0494,0.0513,0.0494,0.0506,7192800
1986-12-05,0.0506,0.0513,0.0506,0.0506,9817200
1986-12-08,0.0506,0.0513,0.0506,0.0513,1296000
1986-12-09,0.0513,0.0513,0.0506,0.0513,7387200
1986-12-10,0.0513,0.0513,0.0506,0.0513,9817200
1986-12-11,0.0513,0.0513,0.0506,0.0506,7678800
1986-12-12,0.0506,0.0513,0.0500,0.0506,21546000
1986-12-15,0.0506,0.0513,0.0500,0.0500,2980800
1986-12-16,0.0500,0.0513,0.0500,0.0506,874800
1986-12-17,0.0506,0.0506,0.0494,0.0494,13964400
1986-12-18,0.0497,0.0500,0.0497,0.0500,972000
1986-12-19,0.0500,0.0506,0.0494,0.0500,16038000
1986-12-22,0.0500,0.0506,0.0487,0.0494,55242000
1986-12-23,0.0494,0.0500,0.0491,0.0494,5054400
1986-12-24,0.0494,0.0500,0.0494,0.0494,5961600
1986-12-26,0.0494,0.0500,0.0475,0.0481,14418000
1986-12-29,0.0481,0.0481,0.0475,0.0481,4147200
1986-12-30,0.0481,0.0500,0.0475,0.0487,122860800
1986-12-31,0.0497,0.0532,0.0497,0.0525,18565200
1987-01-02,0.0525,0.0541,0.0513,0.0525,6706800
1987-01-05,0.0532,0.0569,0.0532,0.0557,25401600
1987-01-06,0.0569,0.0601,0.0569,0.0569,27734400
1987-01-07,0.0569,0.0588,0.0525,0.0557,323870400
1987-01-08,0.0563,0.0582,0.0563,0.0582,68040000
1987-01-09,0.0595,0.0671,0.0595,0.0652,161838000
1987-01-12,0.0652,0.0652,0.0626,0.0626,32108400
1987-01-13,0.0626,0.0639,0.0620,0.0633,23976000
1987-01-14,0.0633,0.0696,0.0633,0.0683,93247200
1987-01-15,0.0683,0.0740,0.0683,0.0696,109965600
1987-01-16,0.0696,0.0702,0.0677,0.0677,16491600
1987-01-19,0.0677,0.0734,0.0652,0.0728,31298400
1987-01-20,0.0728,0.0753,0.0728,0.0734,131770800
1987-01-21,0.0721,0.0721,0.0683,0.0709,19213200
1987-01-22,0.0709,0.0747,0.0696,0.0747,25239600
1987-01-23,0.0747,0.0759,0.0696,0.0709,87804000
1987-01-26,0.0709,0.0715,0.0683,0.0690,11502000
1987-01-27,0.0690,0.0709,0.0677,0.0696,17204400
1987-01-28,0.0696,0.0696,0.0639,0.0664,74260800
1987-01-29,0.0664,0.0696,0.0664,0.0683,16394400
1987-01-30,0.0683,0.0683,0.0677,0.0683,6091200
1987-02-02,0.0683,0.0747,0.0677,0.0747,35186400
1987-02-03,0.0747,0.0772,0.0740,0.0740,98074800
1987-02-04,0.0740,0.0759,0.0728,0.0734,8877600
1987-02-05,0.0734,0.0740,0.0728,0.0740,8456400
1987-02-06,0.0740,0.0740,0.0728,0.0728,842400
1987-02-09,0.0728,0.0753,0.0728,0.0747,85082400
1987-02-10,0.0747,0.0753,0.0721,0.0753,50220000
1987-02-11,0.0753,0.0804,0.0734,0.0791,49312800
1987-02-12,0.0804,0.0873,0.0804,0.0867,129308400
1987-02-13,0.0867,0.0899,0.0854,0.0899,96292800
1987-02-17,0.0899,0.0936,0.0886,0.0924,75913200
1987-02-18,0.0924,0.0962,0.0917,0.0949,105008400
1987-02-19,0.0949,0.0949,0.0924,0.0930,83332800
1987-02-20,0.0930,0.0936,0.0911,0.0924,55857600
1987-02-23,0.0917,0.0917,0.0892,0.0892,25984800
1987-02-24,0.0899,0.0905,0.0899,0.0905,14450400
1987-02-25,0.0905,0.0905,0.0899,0.0899,24753600
1987-02-26,0.0899,0.0955,0.0899,0.0936,25758000
1987-02-27,0.0936,0.0981,0.0936,0.0974,34246800
1987-03-02,0.0974,0.0987,0.0968,0.0968,12344400
1987-03-03,0.0968,0.0993,0.0955,0.0993,15325200
1987-03-04,0.0993,0.1050,0.0993,0.1050,28414800
1987-03-05,0.1050,0.1114,0.1050,0.1095,63082800
1987-03-06,0.1095,0.1107,0.1044,0.1063,17852400
1987-03-09,0.1050,0.1050,0.0993,0.1000,32950800
1987-03-10,0.1000,0.1019,0.1000,0.1000,31752000
1987-03-11,0.1000,0.1006,0.0993,0.1000,17463600
1987-03-12,0.1000,0.1003,0.0974,0.0981,27475200
1987-03-13,0.0981,0.0987,0.0965,0.0968,28738800
1987-03-16,0.0968,0.0974,0.0949,0.0962,17236800
1987-03-17,0.0962,0.0974,0.0962,0.0962,19731600
1987-03-18,0.0987,0.1031,0.0987,0.1019,25628400
1987-03-19,0.1025,0.1076,0.1025,0.1063,27054000
1987-03-20,0.1063,0.1107,0.1063,0.1069,28544400
1987-03-23,0.1069,0.1076,0.1050,0.1057,15033600
1987-03-24,0.1057,0.1057,0.0987,0.1012,18630000
1987-03-25,0.1012,0.1050,0.0987,0.1038,11599200
1987-03-26,0.1038,0.1101,0.1038,0.1101,24462000
1987-03-27,0.1101,0.1177,0.1076,0.1139,23992038
1987-03-30,0.1126,0.1126,0.0974,0.1063,29694438
1987-03-31,0.1063,0.1114,0.1050,0.1114,19990800
1987-04-01,0.1114,0.1139,0.1050,0.1114,17123238
1987-04-02,0.1114,0.1228,0.1101,0.1196,59761638
1987-04-03,0.1196,0.1303,0.1190,0.1278,88014438
1987-04-06,0.1278,0.1417,0.1228,0.1329,30731238
1987-04-07,0.1329,0.1379,0.1215,0.1253,17965638
1987-04-08,0.1240,0.1240,0.1202,0.1202,187628400
1987-04-09,0.1202,0.1240,0.1202,0.1215,65302038
1987-04-10,0.1215,0.1240,0.1190,0.1215,35818038
1987-04-13,0.1215,0.1215,0.1152,0.1152,26162838
1987-04-14,0.1152,0.1164,0.1025,0.1076,36952038
1987-04-15,0.1114,0.1190,0.1114,0.1177,64119600
1987-04-16,0.1190,0.1228,0.1190,0.1202,30342438
1987-04-20,0.1202,0.1253,0.1202,0.1228,7759638
1987-04-21,0.1228,0.1240,0.1164,0.1240,37535238
1987-04-22,0.1240,0.1266,0.1228,0.1240,24283638
1987-04-23,0.1240,0.1253,0.1228,0.1228,31752000
1987-04-24,0.1228,0.1253,0.1202,0.1215,5475600
1987-04-27,0.1215,0.1215,0.1139,0.1139,24267600
1987-04-28,0.1152,0.1202,0.1152,0.1202,14984838
1987-04-29,0.1202,0.1278,0.1202,0.1240,24931638
1987-04-30,0.1240,0.1240,0.1177,0.1190,18808038
1987-05-01,0.1190,0.1190,0.1126,0.1164,9039600
1987-05-04,0.1164,0.1190,0.1152,0.1177,4017600
1987-05-05,0.1190,0.1228,0.1190,0.1215,7144038
1987-05-06,0.1215,0.1228,0.1190,0.1202,16848000
1987-05-07,0.1202,0.1253,0.1177,0.1253,32545638
1987-05-08,0.1253,0.1329,0.1240,0.1329,69368400
1987-05-11,0.1329,0.1411,0.1329,0.1367,49361238
1987-05-12,0.1367,0.1392,0.1329,0.1367,14936400
1987-05-13,0.1367,0.1392,0.1354,0.1379,8845200
1987-05-14,0.1379,0.1493,0.1379,0.1417,50835600
1987-05-15,0.1417,0.1455,0.1392,0.1405,42638400
1987-05-18,0.1405,0.1417,0.1228,0.1291,53492400
1987-05-19,0.1291,0.1348,0.1190,0.1190,25774038
1987-05-20,0.1190,0.1240,0.1126,0.1215,36676800
1987-05-21,0.1215,0.1253,0.1215,0.1215,10708038
1987-05-22,0.1215,0.1228,0.1215,0.1215,10303200
1987-05-26,0.1228,0.1253,0.1228,0.1240,9703638
1987-05-27,0.1253,0.1291,0.1253,0.1266,12733200
1987-05-28,0.1266,0.1316,0.1253,0.1303,16766838
1987-05-29,0.1316,0.1392,0.1316,0.1379,28026000
1987-06-01,0.1379,0.1392,0.1367,0.1379,20023200
1987-06-02,0.1379,0.1392,0.1303,0.1316,11064438
1987-06-03,0.1316,0.1354,0.1316,0.1329,13705200
1987-06-04,0.1329,0.1341,0.1316,0.1341,11923200
1987-06-05,0.1341,0.1341,0.1291,0.1303,6706800
1987-06-08,0.1303,0.1303,0.1240,0.1253,36336438
1987-06-09,0.1253,0.1303,0.1253,0.1266,36368838
1987-06-10,0.1291,0.1379,0.1291,0.1316,126862038
1987-06-11,0.1316,0.1316,0.1215,0.1215,29970000
1987-06-12,0.1215,0.1240,0.1139,0.1164,40904838
1987-06-15,0.1164,0.1164,0.1126,0.1139,51856038
1987-06-16,0.1139,0.1253,0.1139,0.1253,25531200
1987-06-17,0.1253,0.1303,0.1228,0.1266,19342800
1987-06-18,0.1266,0.1266,0.1228,0.1228,10432800
1987-06-19,0.1228,0.1240,0.1215,0.1240,20039238
1987-06-22,0.1240,0.1253,0.1190,0.1190,25741638
1987-06-23,0.1190,0.1202,0.1139,0.1152,34149600
1987-06-24,0.1152,0.1215,0.1152,0.1202,6787638
1987-06-25,0.1202,0.1202,0.1177,0.1190,5508000
1987-06-26,0.1190,0.1190,0.1101,0.1114,33825600
1987-06-29,0.1114,0.1139,0.1038,0.1088,43675200
1987-06-30,0.1088,0.1126,0.1038,0.1126,42735600
1987-07-01,0.1126,0.1152,0.1101,0.1120,16378038
1987-07-02,0.1120,0.1152,0.1101,0.1139,19877238
1987-07-06,0.1139,0.1152,0.1038,0.1063,19909638
1987-07-07,0.1063,0.1107,0.1050,0.1088,50365638
1987-07-08,0.1088,0.1114,0.1088,0.1095,19715238
1987-07-09,0.1095,0.1114,0.1088,0.1088,63163638
1987-07-10,0.1088,0.1095,0.1050,0.1050,42686838
1987-07-13,0.1050,0.1088,0.1012,0.1063,78359238
1987-07-14,0.1063,0.1215,0.1050,0.1190,65464038
1987-07-15,0.1190,0.1202,0.1177,0.1202,19164438
1987-07-16,0.1202,0.1215,0.1177,0.1190,16183638
1987-07-17,0.1190,0.1202,0.1139,0.1164,20719638
1987-07-20,0.1152,0.1152,0.1101,0.1101,16621200
1987-07-21,0.1101,0.1152,0.1076,0.1076,15730038
1987-07-22,0.1076,0.1101,0.1063,0.1088,40742838
1987-07-23,0.1088,0.1088,0.1012,0.1038,25255638
1987-07-24,0.1038,0.1088,0.1038,0.1076,9898038
1987-07-27,0.1076,0.1076,0.1025,0.1050,6560838
1987-07-28,0.1050,0.1076,0.1050,0.1063,4552038
1987-07-29,0.1063,0.1063,0.1038,0.1050,34716438
1987-07-30,0.1050,0.1076,0.1050,0.1076,7824438
1987-07-31,0.1076,0.1164,0.1076,0.1152,20768400
1987-08-03,0.1152,0.1152,0.1126,0.1126,10400400
1987-08-04,0.1126,0.1190,0.1126,0.1177,15665238
1987-08-05,0.1177,0.1202,0.1177,0.1190,16313238
1987-08-06,0.1190,0.1303,0.1190,0.1272,45943200
1987-08-07,0.1272,0.1329,0.1240,0.1278,66176838
1987-08-10,0.1278,0.1291,0.1240,0.1266,30261600
1987-08-11,0.1266,0.1341,0.1253,0.1316,57704400
1987-08-12,0.1316,0.1341,0.1303,0.1310,13899600
1987-08-13,0.1310,0.1341,0.1303,0.1316,26244000
1987-08-14,0.1316,0.1329,0.1297,0.1316,8424000
1987-08-17,0.1316,0.1329,0.1291,0.1303,10108800
1987-08-18,0.1303,0.1316,0.1215,0.1228,19132038
1987-08-19,0.1228,0.1234,0.1177,0.1228,29014038
1987-08-20,0.1228,0.1303,0.1215,0.1278,28155600
1987-08-21,0.1278,0.1329,0.1278,0.1316,20590038
1987-08-24,0.1316,0.1316,0.1259,0.1259,9833238
1987-08-25,0.1259,0.1291,0.1253,0.1266,22226400
1987-08-26,0.1266,0.1266,0.1240,0.1253,23376438
1987-08-27,0.1253,0.1266,0.1215,0.1253,18127638
1987-08-28,0.1253,0.1291,0.1228,0.1291,24899238
1987-08-31,0.1291,0.1354,0.1291,0.1354,23101200
1987-09-01,0.1354,0.1392,0.1329,0.1367,47887200
1987-09-02,0.1367,0.1367,0.1341,0.1341,42168438
1987-09-03,0.1341,0.1354,0.1266,0.1278,14369238
1987-09-04,0.1291,0.1303,0.1291,0.1291,4001238
1987-09-08,0.1291,0.1303,0.1177,0.1202,21870000
1987-09-09,0.1202,0.1285,0.1202,0.1285,16378038
1987-09-10,0.1303,0.1341,0.1303,0.1303,25255638
1987-09-11,0.1316,0.1379,0.1316,0.1367,15519600
1987-09-14,0.1367,0.1430,0.1354,0.1354,22404438
1987-09-15,0.1354,0.1367,0.1316,0.1341,22226400
1987-09-16,0.1367,0.1405,0.1367,0.1392,44566038
1987-09-17,0.1392,0.1468,0.1379,0.1455,38523600
1987-09-18,0.1455,0.1493,0.1443,0.1468,20492838
1987-09-21,0.1468,0.1468,0.1417,0.1417,28754838
1987-09-22,0.1417,0.1468,0.1417,0.1455,13202838
1987-09-23,0.1455,0.1519,0.1455,0.1506,31881600
1987-09-24,0.1506,0.1531,0.1493,0.1525,12230838
1987-09-25,0.1525,0.1569,0.1519,0.1569,46267200
1987-09-28,0.1569,0.1633,0.1563,0.1607,52552800
1987-09-29,0.1607,0.1734,0.1607,0.1607,79298838
1987-09-30,0.1607,0.1696,0.1607,0.1645,50203638
1987-10-01,0.1645,0.1696,0.1633,0.1683,51208038
1987-10-02,0.1696,0.1835,0.1696,0.1822,109900800
1987-10-05,0.1848,0.1924,0.1848,0.1886,93554838
1987-10-06,0.1886,0.1886,0.1708,0.1721,61300800
1987-10-07,0.1721,0.1721,0.1645,0.1690,52066800
1987-10-08,0.1690,0.1772,0.1683,0.1708,76220838
1987-10-09,0.1708,0.1721,0.1658,0.1683,35105238
1987-10-12,0.1683,0.1683,0.1595,0.1645,26486838
1987-10-13,0.1645,0.1658,0.1557,0.1595,47206800
1987-10-14,0.1595,0.1658,0.1595,0.1658,27556038
1987-10-15,0.1658,0.1670,0.1626,0.1658,22874400
1987-10-16,0.1658,0.1658,0.1493,0.1531,52147638
1987-10-19,0.1506,0.1506,0.1278,0.1316,135772038
1987-10-20,0.1316,0.1316,0.1190,0.1228,65610000
1987-10-21,0.1228,0.1443,0.1228,0.1392,101881638
1987-10-22,0.1392,0.1392,0.1190,0.1215,55808838
1987-10-23,0.1190,0.1190,0.1076,0.1076,57218400
1987-10-26,0.1063,0.1063,0.0772,0.0848,48632400
1987-10-27,0.0848,0.0987,0.0835,0.0886,113140800
1987-10-28,0.0886,0.0974,0.0772,0.0962,68947200
1987-10-29,0.0962,0.1253,0.0962,0.1202,144374400
1987-10-30,0.1266,0.1367,0.1266,0.1266,65302038
1987-11-02,0.1266,0.1303,0.1164,0.1278,29111238
1987-11-03,0.1228,0.1228,0.1139,0.1202,77192838
1987-11-04,0.1202,0.1266,0.1126,0.1202,44274438
1987-11-05,0.1202,0.1240,0.1190,0.1215,23878800
1987-11-06,0.1215,0.1215,0.1114,0.1126,21286800
1987-11-09,0.1126,0.1133,0.1050,0.1114,45716400
1987-11-10,0.1114,0.1126,0.1050,0.1076,29743200
1987-11-11,0.1101,0.1164,0.1101,0.1126,10044000
1987-11-12,0.1164,0.1202,0.1164,0.1164,39236400
1987-11-13,0.1164,0.1190,0.1152,0.1164,5832000
1987-11-16,0.1164,0.1202,0.1139,0.1139,12328038
1987-11-17,0.1126,0.1126,0.1012,0.1038,26989200
1987-11-18,0.1038,0.1107,0.1012,0.1076,46170000
1987-11-19,0.1076,0.1126,0.1038,0.1038,30682800
1987-11-20,0.1038,0.1050,0.0987,0.1038,29581200
1987-11-23,0.1038,0.1038,0.1000,0.1025,21189600
1987-11-24,0.1038,0.1139,0.1038,0.1114,37454400
1987-11-25,0.1114,0.1139,0.1088,0.1139,13057200
1987-11-27,0.1145,0.1215,0.1145,0.1202,28058400
1987-11-30,0.1139,0.1139,0.0987,0.1101,43059600
1987-12-01,0.1101,0.1152,0.1088,0.1088,24575238
1987-12-02,0.1088,0.1101,0.1050,0.1069,11696400
1987-12-03,0.1069,0.1101,0.1025,0.1038,27653238
1987-12-04,0.1038,0.1038,0.0974,0.1025,59259600
1987-12-07,0.1025,0.1063,0.1025,0.1050,13915638
1987-12-08,0.1050,0.1190,0.1038,0.1190,30504438
1987-12-09,0.1190,0.1291,0.1139,0.1253,35364438
1987-12-10,0.1253,0.1341,0.1190,0.1278,48016800
1987-12-11,0.1278,0.1316,0.1266,0.1310,30650400
1987-12-14,0.1316,0.1430,0.1316,0.1405,36239238
1987-12-15,0.1405,0.1455,0.1405,0.1455,58012038
1987-12-16,0.1455,0.1481,0.1430,0.1481,25903638
1987-12-17,0.1481,0.1481,0.1398,0.1443,30115638
1987-12-18,0.1443,0.1544,0.1430,0.1519,34506000
1987-12-21,0.1519,0.1595,0.1417,0.1468,14664807
